Log file created at: 2024-07-29 13:40:43 929 139602401347712
2024-07-30 18:16:03 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:16:03 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:16:13 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:16:14 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:16:16 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:16:17 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:16:29 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:16:29 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:16:32 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:16:32 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:16:43 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:16:44 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:17:06 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:17:27 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:17:56 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:18:04 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:18:49 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:19:34 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:19:35 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:19:35 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:20:13 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:20:18 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:20:19 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:20:24 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:21:16 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:21:18 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:21:18 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:21:18 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:21:18 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:21:19 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:21:24 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:21:26 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:21:26 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:21:27 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:22:00 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:22:09 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:22:20 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:22:35 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:22:40 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:22:41 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:22:42 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:22:42 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:23:01 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:23:01 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:23:03 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:23:04 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:23:06 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:23:07 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:23:27 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:23:36 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:23:52 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:23:53 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:23:53 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:23:54 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:23:54 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:23:55 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:24:01 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:24:08 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:24:11 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:24:12 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:24:17 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:24:18 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:24:18 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:24:19 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:24:33 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:24:35 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:25:03 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:25:15 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:25:28 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:25:29 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:25:29 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:25:30 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:25:31 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:25:31 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:25:34 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:25:35 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:25:36 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:25:36 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:25:48 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:25:48 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:25:48 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:25:49 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:25:50 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:25:50 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:25:54 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:26:01 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:26:54 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:26:54 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:26:55 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:26:56 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:27:06 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:27:13 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:27:55 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:27:57 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:29:38 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:29:38 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:30:08 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:30:09 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:30:10 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:30:10 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:30:19 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:30:20 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:30:26 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:30:28 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:30:29 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:30:30 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:30:30 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:30:31 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:30:32 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:30:33 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:30:40 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:30:40 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:31:35 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:31:37 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:31:40 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:31:40 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:31:45 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:31:46 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:31:52 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:31:56 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:32:00 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:32:00 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:32:02 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:32:05 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:33:13 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:33:14 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:33:15 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:33:16 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:33:16 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:33:16 940 124385078421632 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 18:33:18 940 124385078421632 ipc/unix_ipc.cc(290) LOG(WARNING) connect failed: Connection refused
2024-07-30 18:33:18 940 124385078421632 ipc/unix_ipc.cc(290) LOG(WARNING) connect failed: Connection refused
2024-07-30 18:33:18 940 124385078421632 client/client.cc(645) LOG(ERROR) Connection failure to session
2024-07-30 18:33:18 940 124385078421632 ipc/unix_ipc.cc(290) LOG(WARNING) connect failed: Connection refused
2024-07-30 18:33:18 940 124385078421632 ipc/unix_ipc.cc(290) LOG(WARNING) connect failed: Connection refused
2024-07-30 18:33:18 940 124385078421632 client/client.cc(645) LOG(ERROR) Connection failure to session
2024-07-30 18:33:18 940 124385078421632 ipc/unix_ipc.cc(290) LOG(WARNING) connect failed: Connection refused
2024-07-30 18:33:18 940 124385078421632 ipc/unix_ipc.cc(290) LOG(WARNING) connect failed: Connection refused
2024-07-30 18:33:18 940 124385078421632 client/client.cc(645) LOG(ERROR) Connection failure to session
2024-07-30 18:33:18 940 124385078421632 client/client.cc(472) LOG(ERROR) DeleteSession failed
2024-07-30 18:33:18 940 124385078421632 ipc/unix_ipc.cc(290) LOG(WARNING) connect failed: Connection refused
2024-07-30 18:33:18 940 124385078421632 ipc/unix_ipc.cc(290) LOG(WARNING) connect failed: Connection refused
2024-07-30 18:33:18 940 124385078421632 client/client.cc(645) LOG(ERROR) Connection failure to session
2024-07-30 18:33:18 940 124385078421632 ipc/unix_ipc.cc(290) LOG(WARNING) connect failed: Connection refused
Log file created at: 2024-07-30 22:23:21 3524 136895431264384
2024-07-30 22:24:02 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:24:49 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:24:49 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:24:51 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:24:53 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:25:19 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:25:19 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:25:20 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:27:43 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:27:44 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:28:31 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:28:32 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:28:33 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:28:34 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:28:46 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:28:47 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:28:57 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:28:58 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:28:58 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:29:02 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:29:11 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:29:12 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:29:12 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:29:13 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:29:14 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:29:15 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:29:16 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:29:17 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:29:38 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:29:39 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:30:03 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:30:04 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
2024-07-30 22:30:05 3524 136895431264384 unix/fcitx5/fcitx_key_event_handler.cc(112) LOG(ERROR) Translate failed
